r_err	mag	sus	N	T	h	gamma	n	filetered error
10.85552254	0.492718182	0.757228793	100	3.032	0	2.085	100	10.85552254
10.84133905	0.602703636	0.636748327	100	1.784	0	2.33	100	10.84133905
10.83975132	0.662303636	0.561353893	100	2.12	0	2.065	100	10.83975132
10.83061021	0.011669091	0.999863832	100	4.904	0	2.285	100	10.83061021
10.81864711	0.709123636	0.497143668	100	1.496	0	2.15	100	10.81864711
10.80898419	0.65424	0.571970022	100	1.352	0	2.095	100	10.80898419
10.79978138	0.625856364	0.608303812	100	2.36	0	2.15	100	10.79978138
10.79804112	0.575654545	0.668621844	100	1.784	0	2.375	100	10.79804112
10.79385389	0.541001818	0.707317033	100	2.504	0	2.29	100	10.79385389
10.79380682	0.697569091	0.513397363	100	0.92	0	2.415	100	10.79380682
10.79216454	0.0576	0.99668224	100	3.992	0	2.165	100	10.79216454
10.75768601	0.520203636	0.729388177	100	2.744	0	2.22	100	10.75768601
10.75705887	0.567865455	0.677528826	100	2.456	0	2.09	100	10.75705887
10.7561215	0.904438182	0.181991575	100	0.44	0	2.18	100	10.7561215
10.75411074	0.004096364	0.99998322	100	4.616	0	2.345	100	10.75411074
10.75382269	0.837661818	0.298322678	100	0.728	0	2.405	100	10.75382269
10.75369452	0.002129091	0.999995467	100	4.232	0	2.415	100	10.75369452
10.75349477	0.501578182	0.748419328	100	2.888	0	2.11	100	10.75349477
10.74745775	0.840523636	0.293520017	100	1.064	0	2.13	100	10.74745775
10.74380344	0.007052727	0.999950259	100	4.712	0	2.22	100	10.74380344
10.73063739	0.729443636	0.467911981	100	1.928	0	2.245	100	10.73063739
10.70745547	0.646616364	0.581887278	100	1.592	0	2.23	100	10.70745547
10.70567084	0.528310909	0.720887583	100	2.696	0	2.275	100	10.70567084
10.70448469	0.723601818	0.476400409	100	0.872	0	2.43	100	10.70448469
10.69466361	0.556785455	0.689989958	100	1.496	0	2.3	100	10.69466361
10.69314999	0.748145455	0.440278379	100	1.016	0	2.33	100	10.69314999
10.69192538	0.723401818	0.476689809	100	1.4	0	2.315	100	10.69192538
10.6888591	0.178427273	0.968163708	100	3.464	0	2.315	100	10.6888591
10.68524666	0.119427273	0.985737127	100	3.128	0	2.28	100	10.68524666
10.67954432	0.029863636	0.999108163	100	4.088	0	2.075	100	10.67954432
10.6762357	0.854789091	0.26933561	100	0.824	0	2.105	100	10.6762357
10.67289545	0.738021818	0.455323796	100	1.208	0	2.27	100	10.67289545
10.6705649	0.003863636	0.999985072	100	4.52	0	2.225	100	10.6705649
10.66927717	0.000812727	0.999999339	100	2.84	0	2.485	100	10.66927717
10.66680197	0.742972727	0.447991527	100	1.208	0	2.005	100	10.66680197
10.66080991	0.644941818	0.584050051	100	1.976	0	2.28	100	10.66080991
10.65971969	0.52404	0.725382078	100	3.8	0	2.125	100	10.65971969
10.65525364	0.012538182	0.999842794	100	1.208	0	2.48	100	10.65525364
10.64788477	0.704718182	0.503372284	100	1.688	0	2.295	100	10.64788477
10.63450663	0.008478182	0.99992812	100	3.608	0	2.35	100	10.63450663
10.63136591	0.578612727	0.665207312	100	1.88	0	2.285	100	10.63136591
10.63009954	0.470378182	0.778744366	100	4.136	0	2.06	100	10.63009954
10.62643986	0.502603636	0.747389585	100	2.888	0	2.165	100	10.62643986
10.62404937	5.45E-05	0.999999997	100	4.52	0	2.5	100	10.62404937
10.62222028	0.762343636	0.41883218	100	1.208	0	2.14	100	10.62222028
10.61229206	0.007701818	0.999940682	100	1.16	0	2.5	100	10.61229206
10.61149803	0.85934	0.261534764	100	0.824	0	2.415	100	10.61149803
10.61046787	0.064763636	0.995805671	100	3.752	0	2.18	100	10.61046787
10.6058432	0.127043636	0.983859914	100	2.216	0	2.375	100	10.6058432
10.6034662	0.543225455	0.704906106	100	2.264	0	2.04	100	10.6034662
10.5767339	0.944349091	0.108204794	100	0.632	0	2.275	100	10.5767339
10.57240859	0.524918182	0.724460902	100	2.264	0	2.315	100	10.57240859
10.56403709	0.632058182	0.600502455	100	1.88	0	2.21	100	10.56403709
10.56085731	0.313047273	0.902001405	100	3.704	0	2.125	100	10.56085731
10.53829698	0.625692727	0.608508611	100	1.736	0	2.225	100	10.53829698
10.52622295	0.484430909	0.765326694	100	3.032	0	2.25	100	10.52622295
10.50707827	0.063365455	0.995984819	100	2.696	0	2.42	100	10.50707827
10.50677923	0.002490909	0.999993795	100	4.712	0	2.25	100	10.50677923
10.50659005	0.775023636	0.399338363	100	1.4	0	2.04	100	10.50659005
10.5056769	0.573414545	0.671195759	100	2.216	0	2.41	100	10.5056769
10.49959245	0.003909091	0.999984719	100	3.224	0	2.38	100	10.49959245
10.49672034	0.767632727	0.410739996	100	1.256	0	2.06	100	10.49672034
10.49201334	0.491450909	0.758476004	100	2.84	0	2.385	100	10.49201334
10.49175599	0.028267273	0.999200961	100	2.84	0	2.355	100	10.49175599
10.48710285	0.60428	0.634845682	100	1.928	0	2.415	100	10.48710285
10.47632578	0.219832727	0.951673572	100	2.888	0	2.28	100	10.47632578
10.47168083	0.371827273	0.861744479	100	2.552	0	2.285	100	10.47168083
10.46131673	0.811809091	0.340966	100	0.824	0	2.19	100	10.46131673
10.45813451	0.775018182	0.399346818	100	1.208	0	2.195	100	10.45813451
10.44205658	0.622994545	0.611877796	100	2.792	0	2.04	100	10.44205658
10.43277498	0.00444	0.999980286	100	2.552	0	2.325	100	10.43277498
10.42872889	0.763921818	0.416423456	100	1.016	0	2.325	100	10.42872889
10.42555497	0.023794545	0.99943382	100	4.808	0	2.14	100	10.42555497
10.4142551	0.253954545	0.935507089	100	1.736	0	2.475	100	10.4142551
10.40334764	0.789261818	0.377065782	100	0.824	0	2.445	100	10.40334764
10.39828809	0.220130909	0.951542383	100	4.04	0	2.35	100	10.39828809
10.39262675	0.717838182	0.484708345	100	1.304	0	2.045	100	10.39262675
10.3917971	0.589889091	0.65203086	100	2.168	0	2.21	100	10.3917971
10.38951846	0.625278182	0.609027195	100	1.736	0	2.11	100	10.38951846
10.38925176	0.879850909	0.225862378	100	0.776	0	2.345	100	10.38925176
10.38580486	0.818950909	0.329319408	100	0.728	0	2.255	100	10.38580486
10.38092682	0.614923636	0.621868921	100	2.264	0	2.29	100	10.38092682
10.38015175	0.694069091	0.518268097	100	1.448	0	2.19	100	10.38015175
10.37795535	0.545576364	0.702346431	100	2.456	0	2.225	100	10.37795535
10.34862245	0.001969091	0.999996123	100	4.52	0	2.335	100	10.34862245
10.34754335	0.078012727	0.993914014	100	4.232	0	2.015	100	10.34754335
10.33333563	0.793956364	0.369633293	100	1.208	0	2.275	100	10.33333563
10.32545076	0.009598182	0.999907875	100	5	0	2.305	100	10.32545076
10.32280705	0.814696364	0.336269835	100	1.4	0	2.165	100	10.32280705
10.31961423	0.714443636	0.48957029	100	1.304	0	2.375	100	10.31961423
10.31256669	0.757327273	0.426455402	100	0.584	0	2.245	100	10.31256669
10.30895891	0.215092727	0.953735119	100	1.688	0	2.23	100	10.30895891
10.30325042	0.924943636	0.14447927	100	0.392	0	2.125	100	10.30325042
10.30296727	0.750296364	0.437055367	100	1.448	0	2.08	100	10.30296727
10.29556115	0.736658182	0.457334723	100	0.776	0	2.335	100	10.29556115
10.29412691	0.834965455	0.30283269	100	0.68	0	2.08	100	10.29412691
10.29365029	0.435198182	0.810602543	100	3.992	0	2.235	100	10.29365029
10.28698445	0.750972727	0.436039963	100	0.44	0	2.455	100	10.28698445
10.25887117	0.122169091	0.985074713	100	1.976	0	2	100	10.25887117
10.2577549	0.544278182	0.703761261	100	2.456	0	2.26	100	10.2577549
10.23437393	0.560761818	0.685546183	100	2.552	0	2.01	100	10.23437393
10.21466282	0.733450909	0.462049764	100	1.256	0	2.07	100	10.21466282
10.21213889	0.103587273	0.989269677	100	3.704	0	2.175	100	10.21213889
10.20504646	0.515443636	0.734317858	100	2.792	0	2.34	100	10.20504646
10.20157464	0.677981818	0.540340654	100	1.784	0	2.15	100	10.20157464
10.19903951	0.722701818	0.477702082	100	0.68	0	2.38	100	10.19903951
10.19820521	0.647572727	0.580649563	100	1.304	0	2.42	100	10.19820521
10.19800492	0.569338182	0.675854035	100	2.312	0	2.335	100	10.19800492
10.1971265	0.00124	0.999998462	100	5	0	2.405	100	10.1971265
10.19690743	0.565847273	0.679816864	100	1.496	0	2.22	100	10.19690743
10.19305217	0.47112	0.778045946	100	3.368	0	2.08	100	10.19305217
10.18048866	0.770525455	0.406290524	100	0.728	0	2.29	100	10.18048866
10.17370616	0.524089091	0.725330625	100	2.648	0	2.35	100	10.17370616
10.17337309	0.007274545	0.999947081	100	2.6	0	2.335	100	10.17337309
10.16974314	0.034372727	0.998818516	100	2.264	0	2.485	100	10.16974314
10.16887308	0.698050909	0.512724928	100	1.496	0	2.31	100	10.16887308
10.16845006	0.587669091	0.65464504	100	2.312	0	2.02	100	10.16845006
10.1646613	0.748916364	0.43912428	100	0.344	0	2.485	100	10.1646613
10.16406262	0.117683636	0.986150562	100	3.368	0	2.195	100	10.16406262
10.15485035	0.644698182	0.584364254	100	1.4	0	2.265	100	10.15485035
10.15279324	0.878841818	0.227637059	100	0.344	0	2.235	100	10.15279324
10.14179249	0.819465455	0.328476369	100	0.584	0	2.23	100	10.14179249
10.12381683	0.035214545	0.998759936	100	2.504	0	2.45	100	10.12381683
10.11948737	0.515809091	0.733940982	100	2.888	0	2.18	100	10.11948737
10.11299366	0.534952727	0.71382558	100	1.832	0	2.395	100	10.11299366
10.10940191	0.000856364	0.999999267	100	3.656	0	2.215	100	10.10940191
10.10563843	0.600730909	0.639122375	100	1.496	0	2.455	100	10.10563843
10.09966249	0.614605455	0.622260135	100	1.64	0	2.385	100	10.09966249
10.08406899	0.896007273	0.197170967	100	0.776	0	2.15	100	10.08406899
10.08369955	0.021229091	0.999549326	100	3.032	0	2.29	100	10.08369955
10.05698909	0.881461818	0.223025063	100	0.536	0	2.015	100	10.05698909
10.05498635	0.6849	0.53091199	100	1.112	0	2.155	100	10.05498635
10.05170318	0.691243636	0.522182235	100	1.496	0	2.32	100	10.05170318
10.03454952	0.727365455	0.470939496	100	1.736	0	2.115	100	10.03454952
10.03235371	0.640669091	0.589543116	100	1.544	0	2.265	100	10.03235371
10.02940219	0.423367273	0.820760152	100	1.736	0	2.445	100	10.02940219
10.02724721	0.473149091	0.776129938	100	3.656	0	2.075	100	10.02724721
10.01956607	0.841254545	0.29229079	100	0.92	0	2	100	10.01956607
10.01947497	0.000674545	0.999999545	100	3.752	0	2.315	100	10.01947497
10.01459104	0.940494545	0.11547001	100	0.68	0	2.33	100	10.01459104
10.01007403	0.093621818	0.991234955	100	2.744	0	2.265	100	10.01007403
10.00843666	0.009561818	0.999908572	100	3.128	0	2.355	100	10.00843666
10.00767311	0.012281818	0.999849157	100	3.032	0	2.175	100	10.00767311
10.00591643	0.868787273	0.245208675	100	0.344	0	2.275	100	10.00591643
10.00401022	0.717812727	0.484744889	100	1.256	0	2.425	100	10.00401022
9.9967887	0.62728	0.606519802	100	1.688	0	2.005	100	9.9967887
9.977533297	0.430634545	0.814553888	100	2.792	0	2.205	100	9.977533297
9.974971598	0.637781818	0.593234352	100	2.408	0	2.055	100	9.974971598
9.96866405	0.615787273	0.620806035	100	1.592	0	2.48	100	9.96866405
9.967030905	0.576298182	0.667880406	100	1.688	0	2.465	100	9.967030905
9.96281458	0.830427273	0.310390545	100	0.584	0	2.365	100	9.96281458
9.956889252	0.751661818	0.435004511	100	1.208	0	2.39	100	9.956889252
9.952265683	0.391923636	0.846395863	100	3.896	0	2.17	100	9.952265683
9.948321828	0.679730909	0.537965891	100	1.928	0	2.09	100	9.948321828
9.948159554	0.492352727	0.757588792	100	1.64	0	2.475	100	9.948159554
9.944129472	0.703978182	0.50441472	100	1.16	0	2.2	100	9.944129472
9.94162421	0.136225455	0.981442626	100	2.6	0	2.405	100	9.94162421
9.938535241	0.892610909	0.203245765	100	0.872	0	2.115	100	9.938535241
9.917863405	0.703696364	0.504811428	100	0.824	0	2.325	100	9.917863405
9.915883874	0.520458182	0.729123281	100	2.552	0	2.395	100	9.915883874
9.903861391	0.741578182	0.4500618	100	1.64	0	2.015	100	9.903861391
9.903647895	0.710298182	0.495476493	100	0.92	0	2.445	100	9.903647895
9.894867526	0.615190909	0.621540145	100	1.256	0	2.12	100	9.894867526
9.893011096	0.367010909	0.865302993	100	2.12	0	2.325	100	9.893011096
9.892659329	0.735483636	0.459063821	100	1.256	0	2.35	100	9.892659329
9.891502292	0.821383636	0.325328922	100	0.728	0	2.105	100	9.891502292
9.889137092	0.007418182	0.999944971	100	3.08	0	2.345	100	9.889137092
9.888543986	0.825016364	0.319348	100	0.584	0	2.475	100	9.888543986
9.886227591	0.896894545	0.195580174	100	0.392	0	2.07	100	9.886227591
9.885128996	0.507350909	0.742595055	100	1.784	0	2.335	100	9.885128996
9.877168143	0.764012727	0.416284553	100	1.496	0	2.105	100	9.877168143
9.871222525	0.717478182	0.485225059	100	1.304	0	2.3	100	9.871222525
9.868533148	0.707854545	0.498941942	100	1.304	0	2.44	100	9.868533148
9.861661135	0.099105455	0.990178109	100	2.312	0	2.48	100	9.861661135
9.85525153	0.525396364	0.723958661	100	2.696	0	2.345	100	9.85525153
9.853341826	0.561345455	0.684891281	100	2.408	0	2.16	100	9.853341826
9.836034649	0.021798182	0.999524839	100	2.6	0	2.45	100	9.836034649
9.833104274	0.002003636	0.999995985	100	2.552	0	2.445	100	9.833104274
9.826909498	0.868054545	0.246481306	100	0.824	0	2.23	100	9.826909498
9.825637537	0.614872727	0.621931529	100	1.928	0	2.17	100	9.825637537
9.824291564	0.013276364	0.999823738	100	3.848	0	2.32	100	9.824291564
9.820220103	0.524287273	0.725122856	100	2.552	0	2.155	100	9.820220103
9.813553715	0.668163636	0.553557355	100	2.408	0	2.04	100	9.813553715
9.806141266	0.079947273	0.993608434	100	3.368	0	2.35	100	9.806141266
9.80021052	0.629996364	0.603104582	100	1.352	0	2.415	100	9.80021052
9.793963012	0.583961818	0.658988595	100	1.448	0	2.34	100	9.793963012
9.784652318	0.608329091	0.629935717	100	2.504	0	2.045	100	9.784652318
9.77728805	0.556787273	0.689987933	100	2.744	0	2.005	100	9.77728805
9.772048906	0.193470909	0.962569007	100	4.28	0	2.18	100	9.772048906
9.770700819	0.728345455	0.469512899	100	1.736	0	2.02	100	9.770700819
9.769551555	0.222789091	0.950365021	100	4.136	0	2.045	100	9.769551555
9.759074772	0.196576364	0.961357733	100	2.84	0	2.26	100	9.759074772
9.75892164	0.685310909	0.530348958	100	1.928	0	2.085	100	9.75892164
9.754870657	0.688921818	0.525386728	100	1.256	0	2.23	100	9.754870657
9.754094028	0.692818182	0.520002967	100	1.064	0	2.255	100	9.754094028
9.750722143	0.674143636	0.545530358	100	2.024	0	2.005	100	9.750722143
9.74711202	0.749989091	0.437516364	100	0.776	0	2.475	100	9.74711202
9.744390989	0.086849091	0.992457235	100	4.472	0	2.135	100	9.744390989
9.737665703	0.535521818	0.713216382	100	2.36	0	2.245	100	9.737665703
9.737199979	0.717330909	0.485436367	100	1.064	0	2.43	100	9.737199979
9.735824059	0.82492	0.319506994	100	0.632	0	2.465	100	9.735824059
9.72633882	0.477398182	0.772090976	100	3.08	0	2.235	100	9.72633882
9.722834687	0.562790909	0.683266393	100	3.512	0	2.155	100	9.722834687
9.721090663	0.62178	0.613389632	100	1.736	0	2.18	100	9.721090663
9.715184383	0.604656364	0.634390682	100	1.448	0	2.255	100	9.715184383
9.712689134	0.744834545	0.4452215	100	1.832	0	2.03	100	9.712689134
9.690350436	0.756689091	0.42742162	100	0.392	0	2.455	100	9.690350436
9.686116127	0.613569091	0.623532971	100	1.784	0	2.305	100	9.686116127
9.669738608	0.907469091	0.176499849	100	0.728	0	2.045	100	9.669738608
9.650649049	0.760121818	0.422214822	100	0.824	0	2.185	100	9.650649049
9.648098109	0.003081818	0.999990502	100	4.664	0	2.49	100	9.648098109
9.645584129	0.696394545	0.515034637	100	1.4	0	2.125	100	9.645584129
9.638486313	0.801887273	0.356976802	100	0.968	0	2	100	9.638486313
9.638210623	0.000743636	0.999999447	100	3.8	0	2.31	100	9.638210623
9.637547131	0.007432727	0.999944755	100	3.368	0	2.34	100	9.637547131
9.623623926	0.77392	0.401047834	100	1.304	0	2.015	100	9.623623926
9.617782913	0.078749091	0.993798581	100	3.272	0	2.1	100	9.617782913
9.603448099	0.7558	0.42876636	100	1.016	0	2.425	100	9.603448099
9.601937337	0.811598182	0.341308391	100	1.064	0	2.02	100	9.601937337
9.600829683	0.000378182	0.999999857	100	4.856	0	2.355	100	9.600829683
9.600779581	0.819983636	0.327626836	100	0.968	0	2.185	100	9.600779581
9.596078086	0.891376364	0.205448178	100	0.776	0	2.33	100	9.596078086
9.595249975	0.496989091	0.753001844	100	2.264	0	2.365	100	9.595249975
9.58279473	0.510978182	0.738901298	100	2.456	0	2.145	100	9.58279473
9.573704287	0.840776364	0.293095106	100	0.872	0	2.085	100	9.573704287
9.570748894	0.685805455	0.529670879	100	1.544	0	2.175	100	9.570748894
9.551627373	0.714621818	0.489315657	100	1.688	0	2.04	100	9.551627373
9.545628264	0.809089091	0.345374843	100	0.344	0	2.18	100	9.545628264
9.538695734	0.611354545	0.62624562	100	2.072	0	2.43	100	9.538695734
9.537478579	0.426710909	0.8179178	100	2.936	0	2.225	100	9.537478579
9.531715185	0.619663636	0.616016978	100	2.504	0	2.1	100	9.531715185
9.530182022	0.790641818	0.374885515	100	0.776	0	2.045	100	9.530182022
9.506859139	0.533632727	0.715236112	100	3.32	0	2.045	100	9.506859139
9.493369406	0.911405455	0.169340097	100	0.728	0	2.185	100	9.493369406
9.4859123	0.008981818	0.999919327	100	4.232	0	2.15	100	9.4859123
9.481724504	0.018703636	0.999650174	100	4.472	0	2.15	100	9.481724504
9.480032974	0.78632	0.381700858	100	0.968	0	2.415	100	9.480032974
9.471106688	0.769785455	0.407430354	100	0.92	0	2.135	100	9.471106688
9.469788731	0.046245455	0.997861358	100	2.072	0	2.33	100	9.469788731
9.468473437	0.875038182	0.23430818	100	0.536	0	2.28	100	9.468473437
9.468012923	0.558841818	0.687695822	100	1.928	0	2.485	100	9.468012923
9.465354307	0.012334545	0.999847859	100	3.608	0	2.155	100	9.465354307
9.457183058	0.644083636	0.585156269	100	1.112	0	2.47	100	9.457183058
9.454714809	0.542574545	0.705612863	100	1.784	0	2.47	100	9.454714809
9.452943807	0.668425455	0.553207412	100	1.592	0	2.115	100	9.452943807
9.448770105	0.010205455	0.999895849	100	2.792	0	2.345	100	9.448770105
9.440462099	0.743912727	0.446593854	100	1.256	0	2.135	100	9.440462099
9.434287622	0.577950909	0.665972747	100	3.128	0	2.105	100	9.434287622
9.431529099	0.499314545	0.750684985	100	2.552	0	2.225	100	9.431529099
9.431037987	0.703558182	0.505005885	100	0.968	0	2.255	100	9.431037987
9.424825166	0.001103636	0.999998782	100	4.184	0	2.36	100	9.424825166
9.422094174	0.711574545	0.493661666	100	1.256	0	2.2	100	9.422094174
9.417338624	0.666372727	0.555947388	100	1.4	0	2.195	100	9.417338624
9.417278992	0.018170909	0.999669818	100	3.224	0	2.465	100	9.417278992
9.415663065	0.867145455	0.248058761	100	0.536	0	2.135	100	9.415663065
9.413749521	0.677961818	0.540367773	100	1.4	0	2.18	100	9.413749521
9.40712909	0.023741818	0.999436326	100	3.416	0	2.135	100	9.40712909
9.403671513	0.662270909	0.561397243	100	1.4	0	2.24	100	9.403671513
9.400784932	0.497434545	0.752558873	100	3.56	0	2.085	100	9.400784932
9.400657623	0.7933	0.37067511	100	1.112	0	2.12	100	9.400657623
9.396365615	0.662076364	0.561654889	100	1.064	0	2.49	100	9.396365615
9.394071904	0.67478	0.544671952	100	1.208	0	2.41	100	9.394071904
9.390824036	0.62872	0.604711162	100	2.168	0	2.11	100	9.390824036
9.389758896	0.625761818	0.608422147	100	1.592	0	2.295	100	9.389758896
9.38551231	0.824949091	0.319458997	100	0.392	0	2.445	100	9.38551231
9.382929414	0.583141818	0.65994562	100	2.456	0	2.28	100	9.382929414
9.38000631	0.846256364	0.283850167	100	0.392	0	2.075	100	9.38000631
9.378635545	0.545889091	0.7020051	100	1.832	0	2.37	100	9.378635545
9.37851247	0.621	0.614359	100	2.216	0	2.155	100	9.37851247
9.377127748	0.564292727	0.681573718	100	1.832	0	2.325	100	9.377127748
9.368894563	0.608945455	0.629185433	100	2.216	0	2.24	100	9.368894563
9.35848854	0.611112727	0.626541235	100	1.976	0	2.02	100	9.35848854
9.358227501	0.534652727	0.714146461	100	2.696	0	2.23	100	9.358227501
9.355229558	0.771187273	0.40527019	100	0.68	0	2.49	100	9.355229558
9.342514005	0.97386	0.0515967	100	0.392	0	2.235	100	9.342514005
9.342392711	0.093036364	0.991344235	100	3.464	0	2.045	100	9.342392711
9.331909778	0.621565455	0.613656386	100	2.12	0	2.025	100	9.331909778
9.323011158	0.028954545	0.999161634	100	1.784	0	2.5	100	9.323011158
9.315137208	0.601896364	0.637720767	100	2.168	0	2.08	100	9.315137208
9.30532158	0.827030909	0.316019875	100	0.92	0	2.165	100	9.30532158
9.298703897	0.754358182	0.430943734	100	0.776	0	2.32	100	9.298703897
9.29630612	0.74886	0.4392087	100	1.448	0	2.045	100	9.29630612
9.295833553	0.001303636	0.999998301	100	4.568	0	2.39	100	9.295833553
9.294366228	0.64864	0.57926615	100	1.832	0	2.23	100	9.294366228
9.29054501	0.592450909	0.64900192	100	1.304	0	2.475	100	9.29054501
9.290360953	0.550267273	0.697205929	100	1.544	0	2.135	100	9.290360953
9.286566254	0.498136364	0.751860163	100	3.032	0	2.12	100	9.286566254
9.286105789	0.799581818	0.360668916	100	1.16	0	2.055	100	9.286105789
9.282904973	0.544747273	0.703250409	100	1.976	0	2.4	100	9.282904973
